Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,hour,age,distance,amount_band,risk_score,risk_level
524000,2020-12-24 23:47:25,4181833256558613886,fraud_Hermann-Gaylord,misc_pos,3.47,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,b2c417d46fbd27728fad005b845d2e64,1387928845,36.602989,-104.581864,0,23,38,0.8897628589781633,Low,40,Medium Risk
380759,2020-11-16 20:11:01,6597248210463122,fraud_Ziemann-Waters,health_fitness,11.48,Kyle,Wright,M,610 Samantha Park Suite 149,Whittemore,IA,50598,43.0261,-94.4064,912,Optometrist,1968-05-16,1d648594082a51e2a4d76a0d8940bc81,1384632661,42.093973,-94.536322,0,20,58,0.9411378593027702,Medium,20,Low Risk
426877,2020-12-03 13:28:47,630441765090,fraud_Emmerich-Rau,personal_care,46.39,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,ca05e1bb10000d8bd2dfb63e0f7d7fed,1386077327,32.194028,-98.932016,0,13,61,0.23929638994351865,Medium,20,Low Risk
260357,2020-09-25 06:40:55,4467456915153312231,fraud_Kerluke Inc,misc_net,108.0,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1966-09-16,8aea28eee7f8e7c04c37d1043b94a92d,1380091255,27.747349,-82.945623,0,6,60,0.6220101868378034,Very High,40,Medium Risk
45997,2020-07-06 23:03:19,4957924165498,fraud_Greenholt Ltd,health_fitness,56.19,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,1955-12-04,2e864ae7b17f420b717c27b18c367fc1,1373151799,38.826642,-101.751132,0,23,71,1.073582602685046,High,30,Medium Risk
358177,2020-11-07 10:35:45,4698163635895795,"fraud_Schumm, Bauch and Ondricka",grocery_pos,81.65,Sharon,Powell,F,101 Carla Loop,Wendel,CA,96136,40.3406,-120.2824,104,"Teacher, adult education",1989-08-16,af24ce3a3b0734789eaa71539e1e6511,1383820545,39.375842,-120.044555,0,10,37,0.993643921427089,High,0,Low Risk
308894,2020-10-16 14:46:06,30199621383748,"fraud_Becker, Harris and Harvey",personal_care,42.09,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,6a90acfcbb1c708aba5c1fe7e29e3e12,1381934766,33.689776,-95.756474,0,14,49,0.5475701340029417,Medium,20,Low Risk
472996,2020-12-13 22:22:30,4003989662068504,fraud_Berge-Ullrich,home,27.3,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,74dd2e597e819245c96b3bb1d6ea0198,1386973350,33.236891,-86.02045600000001,0,22,37,0.9491037923309431,Medium,50,Medium Risk
92167,2020-07-23 05:42:06,4906628655840914250,fraud_Kiehn Inc,grocery_pos,41.35,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,7b036481244218d21c90c478106573f9,1374558126,24.138213,-80.594417,0,5,39,0.9427141684826819,Medium,20,Low Risk
240773,2020-09-15 23:18:01,4477156602511939689,fraud_Streich Ltd,home,33.14,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,1992-12-29,7d5302534bf4242374e1d22826f04d24,1379287081,40.864424,-111.566848,0,23,34,0.5235195019099115,Medium,50,Medium Risk
95521,2020-07-24 17:47:52,3541160328600277,fraud_Jacobi Inc,health_fitness,15.3,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,400f0651b05ac1d438107244c79736d2,1374688072,40.01105,-90.118491,0,17,23,0.4547087768902165,Medium,20,Low Risk
98591,2020-07-26 00:50:12,3575789281659026,fraud_Shields Inc,grocery_net,23.53,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,c46e052a067c664c1925ab8c865d587b,1374799812,39.050944,-94.288838,0,0,37,0.49346347643974625,Medium,50,Medium Risk
21972,2020-06-28 23:34:15,376012912828093,fraud_Kutch-Ferry,home,58.04,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,1969-05-01,91c736c085f9178b18fcf7b51bad81cc,1372462455,41.397387,-88.132313,0,23,57,0.618232554252847,High,30,Medium Risk
153102,2020-08-13 20:45:07,372509258176510,fraud_Langworth LLC,personal_care,21.38,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,b7dbe5e1824aa6f1f678ef689a329728,1376426707,42.041653,-83.603367,0,20,41,0.8811018260666663,Medium,20,Low Risk
316623,2020-10-19 17:57:30,6011724471098086,"fraud_Hoppe, Harris and Bednar",entertainment,353.07,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,30b1da076f4a5029bf559821269cf4f6,1382205450,46.747274,-119.187094,0,17,45,0.6202351082549253,Very High,40,Medium Risk
74847,2020-07-17 12:02:39,377550167323848,"fraud_Hermiston, Pacocha and Smith",health_fitness,13.24,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.23899999999999,23045,Tourist information centre manager,1958-09-02,fb3a5b3e0471bf963566f6553d2e7398,1374062559,43.1318,-70.63003499999999,0,12,68,1.0393639262669276,Medium,20,Low Risk
12060,2020-06-25 03:13:02,4426075337087318654,fraud_Erdman-Kertzmann,gas_transport,69.52,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,66616,39.0645,-95.6413,163415,Clinical cytogeneticist,1975-06-25,d8d8bb9bb5d7b3e3ec3f9c14a64f1374,1372129982,39.487646000000005,-96.139443,0,3,51,0.6536046096570932,High,30,Medium Risk
328880,2020-10-25 14:16:35,343746486082492,fraud_Schiller Ltd,personal_care,3.29,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,91e7cbc21bb7c6007fd211f3121320dc,1382710595,45.005127,-85.70548199999999,0,14,51,0.18069244105109208,Low,10,Low Risk
134358,2020-08-07 11:38:01,3533800906065217,fraud_Kuhn LLC,shopping_pos,173.91,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,5bc76335b9e446816de23bbe9d41194c,1375875481,39.45553,-98.109777,0,11,86,1.0492738730326787,Very High,40,Medium Risk
219780,2020-09-07 13:48:19,4181833256558613886,fraud_Breitenberg-Hermiston,kids_pets,24.98,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,535aa27433ff398a374caf6b280dd901,1378561699,37.432567,-106.217815,0,13,38,1.071402492583441,Medium,20,Low Risk
459633,2020-12-10 18:21:24,571465035400,fraud_Kassulke Inc,entertainment,71.9,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,f6f30058b3cc11b7726dddd9c790592d,1386699684,42.713776,-108.016293,0,18,50,0.9269753502790632,High,0,Low Risk
224424,2020-09-08 23:04:03,30143535920989,fraud_Schmeler-Howe,personal_care,18.12,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,e0b583f0a3cea64b408f06ee852e5635,1378681443,40.221169,-75.446905,0,23,46,0.4311147721732592,Medium,50,Medium Risk
136269,2020-08-08 05:46:06,3525590521269779,fraud_Funk Group,grocery_net,27.14,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,ea64a46db63c7ed7a3836041ce6e34bc,1375940766,36.346079,-78.497186,0,5,42,0.8810068621963228,Medium,20,Low Risk
308899,2020-10-16 14:47:21,6592861994408652,fraud_Mante Group,misc_net,84.25,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,0a12cb1e742743badbdd56b738c3ffdd,1381934841,42.937422,-78.10484699999999,0,14,43,0.3657247808024533,Very High,40,Medium Risk
288861,2020-10-07 02:59:53,3576431665303017,"fraud_Tillman, Dickinson and Labadie",gas_transport,68.79,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,3bfe7b5eec0fd1cc6b6e39ddef1e9d90,1381114793,33.310573,-111.693066,0,2,45,0.44160502044813266,High,30,Medium Risk
67228,2020-07-14 08:35:43,4026222041577,fraud_Barton Inc,grocery_pos,203.0,Debbie,Payne,F,204 Ashley Neck Apt. 169,Preston,CT,6365,41.5224,-71.9934,4720,Broadcast presenter,1977-05-18,88dc47aa0837e847d505bd3d0971e75a,1373790943,41.605106,-72.53410699999999,0,8,49,0.5469957424742881,Very High,40,Medium Risk
162471,2020-08-17 10:23:12,3540862542587229,fraud_Prohaska-Murray,gas_transport,81.45,Nancy,Roach,F,376 Brown Courts,Yellowstone National Park,WY,82190,44.7957,-110.6137,369,Materials engineer,1941-11-16,a796633d8eff36d231e307021610b8e2,1376734992,44.08513,-109.615249,0,10,85,1.2254852607440747,High,0,Low Risk
193618,2020-08-28 12:27:15,4254074738931278,fraud_Schmidt-Larkin,home,40.96,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,1956-05-02,2dd503e43ea11715ed3827b566ef5cbe,1377692835,41.752344,-78.944125,0,12,70,0.9412799819187735,Medium,20,Low Risk
157883,2020-08-15 23:56:32,30235438713303,fraud_Cormier LLC,health_fitness,26.15,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,9abbc10b6cd795fcf24dc348ace39167,1376610992,38.031156,-81.955663,0,23,46,0.4805512662609422,Medium,50,Medium Risk
200993,2020-08-31 02:58:53,4060579726528237,"fraud_Reichert, Huels and Hoppe",shopping_net,7.07,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,b9a6d2846f003767dd3236e2f6fd845a,1377917933,39.727608,-96.327065,0,2,78,1.0248800155574362,Low,40,Medium Risk
408608,2020-11-29 16:18:42,4797297220948468262,fraud_Pacocha-Weissnat,kids_pets,15.22,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,836e395e28aeff0d5ab6597e3ae4cb85,1385741922,39.075953000000005,-87.192538,0,16,35,0.6923300421424685,Medium,20,Low Risk
379811,2020-11-16 14:17:51,630469040731,"fraud_Lubowitz, Terry and Stracke",personal_care,3.35,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,dbd24aa5dd957a8f75bdf3d54a9a2d45,1384611471,46.330493,-122.024302,0,14,90,0.6776238852438639,Low,10,Low Risk
460008,2020-12-10 20:34:11,3524574586339330,fraud_Leffler-Goldner,personal_care,21.25,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,7cbe89e8476e31c08a9e633d60c7ec26,1386707651,26.642086,-81.302631,0,20,40,1.3383073545927429,Medium,20,Low Risk
401161,2020-11-25 17:34:25,3566094707272327,"fraud_Turcotte, McKenzie and Koss",entertainment,223.44,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,195a361378d9bf9edc267bae7c0fe8d0,1385400865,33.697634,-118.864616,0,17,55,0.7626550553244897,Very High,40,Medium Risk
216553,2020-09-06 11:08:00,38859492057661,fraud_Balistreri-Nader,misc_pos,17.03,Edward,Sanchez,M,594 White Dale Suite 530,Malad City,ID,83252,42.1808,-112.262,4154,Nature conservation officer,1962-01-19,501ed717e1a9631ad475000ef8b76522,1378465680,43.034302,-111.7399,0,11,64,1.0005268981911444,Medium,20,Low Risk
23221,2020-06-29 08:19:11,38947654498698,fraud_Wolf Inc,grocery_pos,75.55,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.50299999999999,321,"Copywriter, advertising",1979-06-24,6fd149e303aeebabe323c88c6871c10c,1372493951,40.078358,-83.45735,0,8,47,1.1979331825540338,High,0,Low Risk
465768,2020-12-12 11:02:33,4981132848794,"fraud_Stroman, Hudson and Erdman",gas_transport,54.84,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,19d41a4e6fa8c20a65e1881179c9fd70,1386846153,40.236954,-80.162115,0,11,80,0.8389037417612363,High,0,Low Risk
76041,2020-07-17 22:12:46,6511349151405438,fraud_Langworth LLC,personal_care,5.47,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,1946-08-24,3eb576c8eb2c226346619fc9e05d90de,1374099166,39.899606,-114.428367,0,22,80,0.7208273927404621,Low,40,Medium Risk
553247,2020-12-31 08:24:52,6011109736646996,fraud_Schamberger-O'Keefe,grocery_pos,228.18,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,8f1c03164b1f8ef653d6390289c0979d,1388478292,34.072201,-77.071588,0,8,43,0.8184682485869548,Very High,40,Medium Risk
419492,2020-12-01 14:54:22,675945690716,fraud_Volkman PLC,food_dining,10.53,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,1d41e98e60552a11cac151a6d836857e,1385909662,41.333142,-79.44101500000001,0,14,26,1.0778026097523556,Medium,20,Low Risk
445406,2020-12-07 16:03:56,342351256941125,"fraud_Hahn, Bahringer and McLaughlin",personal_care,22.27,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990-06-08,65cc14a30e0204532d7c73d06a51ab66,1386432236,32.419056,-84.422955,0,16,36,0.9218611692445934,Medium,20,Low Risk
7160,2020-06-23 08:16:34,213124978348176,fraud_Koepp-Witting,grocery_pos,137.56,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,1962-06-04,239f635c140fc2b44bc9882fb4dfdc41,1371975394,42.982382,-77.697745,0,8,64,0.7720141073510292,Very High,40,Medium Risk
464913,2020-12-12 04:02:49,3589255887819806,"fraud_Johnston, Nikolaus and Maggio",grocery_net,53.04,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,bc28a5844dce468b8cbcd5b89d7cdc00,1386820969,40.616422,-78.71491999999999,0,4,42,1.0638133718298504,High,0,Low Risk
470961,2020-12-13 14:53:55,5104807169438134,fraud_Homenick LLC,personal_care,40.58,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,11978,40.8295,-72.6473,3255,Financial trader,1978-07-08,af821a18002b678bc4ef2cecdc3f3bb1,1386946435,40.153449,-72.234029,0,14,48,0.7923622113919851,Medium,20,Low Risk
105147,2020-07-27 20:31:30,4229733778084049,fraud_Haag-Blanda,food_dining,49.8,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,bb5f30e0bc8e29c33b5dbe5d27474dfd,1374957090,37.223306,-86.293164,0,20,36,0.6204884267510604,High,0,Low Risk
14681,2020-06-26 09:32:18,4890424426862856940,"fraud_Rutherford, Homenick and Bergstrom",grocery_net,34.25,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,4a931780917028ec251a8988712d35de,1372239138,39.17342,-121.260676,0,9,47,0.6110071997742714,Medium,20,Low Risk
151686,2020-08-13 04:47:27,343819048608995,fraud_Mayert Group,shopping_pos,2.08,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24,bd3b6771907665a7b04ad8ce6345dcb9,1376369247,41.757804,-92.996068,0,4,70,0.6974507585772622,Low,10,Low Risk
550501,2020-12-30 11:46:45,3567697931646329,"fraud_Raynor, Reinger and Hagenes",gas_transport,58.83,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,0016c20ab83b7dcbe5921b31d47f66f2,1388404005,42.404984000000006,-74.251657,0,11,28,0.5209880009222807,High,0,Low Risk
57746,2020-07-11 14:57:26,4642255475285942,fraud_Ankunding-Carroll,travel,5.37,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,6be438fe1566029767c18005d9eecde3,1373554646,38.599892,-108.763026,0,14,39,0.9412045987669191,Low,10,Low Risk
103944,2020-07-27 14:43:45,3566094707272327,fraud_Buckridge PLC,misc_pos,347.74,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,093a82fd14183affe97302c1161af5c4,1374936225,33.540108000000004,-119.498274,0,14,55,1.2867549513174574,Very High,40,Medium Risk
235220,2020-09-14 06:48:05,6011893664860915,"fraud_Boehm, Predovic and Reinger",misc_pos,19.48,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,b5e6c082f893877f479c404ad8f685c6,1379141285,40.295764,-104.632369,0,6,51,0.7895124352769872,Medium,20,Low Risk
7563,2020-06-23 11:39:47,676173792455,fraud_Kiehn-Emmerich,grocery_pos,84.74,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,88c937105b1fb75c124d1009d61fd478,1371987587,33.086045,-118.382681,0,11,65,0.9490188132940272,Very High,40,Medium Risk
551757,2020-12-30 20:17:34,675990301623,"fraud_Haley, Batz and Auer",health_fitness,126.14,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,a467e0a2857c1889b0e5bf821d2081e1,1388434654,41.002372,-73.98273,0,20,32,0.619941910572275,Very High,40,Medium Risk
24880,2020-06-29 17:46:55,343668971234893,fraud_Homenick LLC,personal_care,11.94,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,06a0c7a8b2754121443af6952fe1ebfd,1372528015,33.32891,-81.745222,0,17,77,1.0852665957192285,Medium,20,Low Risk
41183,2020-07-05 19:02:19,342035762534413,fraud_Ruecker-Mayert,kids_pets,225.99,Jennifer,Carrillo,F,334 Adam Mountains Apt. 868,Manquin,VA,23106,37.7184,-77.186,976,"Engineer, automotive",1999-06-19,93ae67bbf5cf61c0f6475f8f306ccf8d,1373050939,37.114127,-77.311047,0,19,27,0.61707585493033,Very High,40,Medium Risk
264925,2020-09-27 13:05:47,213175487106448,fraud_Champlin-Casper,home,18.5,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",1954-12-10,12840ea292774ad7fbf464b2ec474eec,1380287147,32.303649,-99.560439,0,13,72,0.87010190214825,Medium,20,Low Risk
202816,2020-08-31 15:08:24,3575789281659026,fraud_Stiedemann Ltd,food_dining,65.97,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,39bc2bcf985e6a0177f6764730d33d2c,1377961704,39.468289,-92.905109,0,15,37,1.179781195477363,High,0,Low Risk
96088,2020-07-24 22:53:12,375534208663984,fraud_Douglas-White,entertainment,62.09,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,fb6afced6c67d9d0856a7ecbb6f21bff,1374706392,39.025251,-78.920627,0,22,40,0.8121218616254645,High,30,Medium Risk
108940,2020-07-28 19:47:43,6011681934117244,fraud_Skiles LLC,home,13.22,Kaitlyn,Newman,F,098 Stewart Hill,Slayden,TN,37165,36.2835,-87.4581,70,Prison officer,1956-06-22,a8148940cc1b2ab4a5a9825c8923315e,1375040863,36.041508,-88.09321899999999,0,19,70,0.6796589381630938,Medium,20,Low Risk
339567,2020-10-29 21:26:30,30030380240193,"fraud_Armstrong, Walter and Gottlieb",food_dining,49.39,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,18e3c21f9fd15ed5c356978cdd6d0199,1383081990,30.485192,-99.09435,0,21,33,0.25091019302531015,High,0,Low Risk
498504,2020-12-19 16:42:44,4451952084362894,fraud_Connelly-Carter,home,81.45,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,3ef55ff5da1c74ea86a1e111dabcaa4b,1387471364,34.758117,-102.359675,0,16,46,0.3310138316052638,High,0,Low Risk
448462,2020-12-08 02:12:24,30044330818990,fraud_Torp-Lemke,misc_pos,172.57,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,5c179179eed5f9756fe4e085bd2e5ec5,1386468744,25.727357,-82.365409,0,2,41,0.9278099440779852,Very High,70,High Risk
63599,2020-07-13 10:29:46,4599285557366057,fraud_Koss and Sons,gas_transport,70.66,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,a72cbd36a67fc075d04f9b6482116be7,1373711386,37.898042,-97.768678,0,10,29,0.16376437172962574,High,0,Low Risk
153988,2020-08-14 07:21:59,6011917798331152,"fraud_Heathcote, Yost and Kertzmann",shopping_net,7.22,William,Johnson,M,50843 Vincent Mission,South Londonderry,VT,5155,43.1699,-72.8515,828,Scientific laboratory technician,1957-08-30,5f38c4aaa716e458d5318a179dcfbb69,1376464919,43.108185,-72.653044,0,7,69,0.20783052028276028,Low,10,Low Risk
524923,2020-12-25 07:20:09,340953839692349,fraud_Nader-Heller,misc_net,4.09,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,8220fd5e15436ab2fc6cc24b4e9c0f2d,1387956009,42.383502,-82.126832,0,7,46,0.8666187338316689,Low,10,Low Risk
192933,2020-08-28 03:29:54,4128730454058057622,fraud_Wiza LLC,misc_pos,1.78,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,a55a8a3ca24a9577622fc2e026788291,1377660594,31.658214,-95.266354,0,3,77,0.34260640027881345,Low,40,Medium Risk
537882,2020-12-28 05:13:21,3519607465576254,"fraud_Mosciski, Gislason and Mertz",grocery_pos,122.75,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,9a07f9b86f96c018b89b573ef7915d37,1388207601,41.701192,-123.309297,0,5,97,1.331950009674912,Very High,40,Medium Risk
521597,2020-12-24 07:39:15,343746486082492,"fraud_Robel, Cummerata and Prosacco",gas_transport,57.37,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,e07db1d12b43f4717614f5f12f5939a2,1387870755,44.89734,-85.229215,0,7,51,0.5857446609445148,High,0,Low Risk
